"Parent","Choice","Kind","Handling","Target","CallLabels","WingetIDs","Issue","Command"
"menu_settings_themes","03","Label","GUI submenu/CMD label","toolkit_utilities","","","",""
"menu_settings_themes","3","Label","GUI submenu/CMD label","toolkit_utilities","","","",""
"menu_settings_themes","04","Label","GUI submenu/CMD label","toolkit_checksum","","","",""
"menu_settings_themes","4","Label","GUI submenu/CMD label","toolkit_checksum","","","",""
"menu_settings_themes","05","Label","GUI submenu/CMD label","backup_toolkit_file","","","",""
"menu_settings_themes","5","Label","GUI submenu/CMD label","backup_toolkit_file","","","",""
"menu_settings_themes","06","Label","GUI submenu/CMD label","open_legacy_backup","","","",""
"menu_settings_themes","6","Label","GUI submenu/CMD label","open_legacy_backup","","","",""
"menu_settings_themes","07","Label","GUI submenu/CMD label","about_wow","","","",""
"menu_settings_themes","7","Label","GUI submenu/CMD label","about_wow","","","",""
"menu_settings_themes","08","Label","GUI submenu/CMD label","check_core_tools","","","",""
"menu_settings_themes","8","Label","GUI submenu/CMD label","check_core_tools","","","",""
"menu_settings_themes","09","Inline","GUI direct runner","menu_settings_themes","","","","color 0B & goto menu_settings_themes"
"menu_settings_themes","9","Inline","GUI direct runner","menu_settings_themes","","","","color 0B & goto menu_settings_themes"
"menu_settings_themes","10","Inline","GUI direct runner","menu_settings_themes","","","","color 0A & goto menu_settings_themes"
"menu_settings_themes","11","Inline","GUI direct runner","menu_hacker_dashboard","","","","color 0A & goto menu_hacker_dashboard"
"menu_settings_themes","12","Inline","GUI direct runner","menu_settings_themes","","","","color 0F & goto menu_settings_themes"
"change_color_theme","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"change_color_theme","01","Inline","GUI direct runner","go_back","","","","color 0B & goto go_back"
"change_color_theme","1","Inline","GUI direct runner","go_back","","","","color 0B & goto go_back"
"change_color_theme","02","Inline","GUI direct runner","go_back","","","","color 0A & goto go_back"
"change_color_theme","2","Inline","GUI direct runner","go_back","","","","color 0A & goto go_back"
"change_color_theme","03","Inline","GUI direct runner","go_back","","","","color 0E & goto go_back"
"change_color_theme","3","Inline","GUI direct runner","go_back","","","","color 0E & goto go_back"
"change_color_theme","04","Inline","GUI direct runner","go_back","","","","color 0C & goto go_back"
"change_color_theme","4","Inline","GUI direct runner","go_back","","","","color 0C & goto go_back"
"change_color_theme","05","Inline","GUI direct runner","go_back","","","","color 0F & goto go_back"
"change_color_theme","5","Inline","GUI direct runner","go_back","","","","color 0F & goto go_back"
"cat_system","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"cat_system","1","Label","GUI submenu/CMD label","system_tools","","","",""
"cat_system","2","Label","GUI submenu/CMD label","hardware_health","","","",""
"cat_system","3","Label","GUI submenu/CMD label","bios_boot","","","",""
"cat_system","4","Label","GUI submenu/CMD label","storage","","","",""
"cat_system","5","Label","GUI submenu/CMD label","device_driver","","","",""
"cat_system","6","Label","GUI submenu/CMD label","display_audio","","","",""
"cat_system","7","Label","GUI submenu/CMD label","power_mgmt","","","",""
"cat_system","8","Label","GUI submenu/CMD label","task_process","","","",""
"cat_system","9","Label","GUI submenu/CMD label","startup_mgr","","","",""
"system_tools","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"system_tools","1","Inline","GUI direct runner","system_tools","","","","start """" msconfig & goto system_tools"
"system_tools","2","Inline","GUI direct runner","system_tools","","","","start """" services.msc & goto system_tools"
"system_tools","3","Inline","GUI direct runner","system_tools","","","","start """" eventvwr.msc & goto system_tools"
"system_tools","4","Inline","GUI direct runner","system_tools","","","","start """" devmgmt.msc & goto system_tools"
"system_tools","5","Inline","GUI direct runner","system_tools","","","","driverquery & pause & goto system_tools"
"system_tools","6","Inline","GUI direct runner","system_tools","","","","start """" msinfo32 & goto system_tools"
"system_tools","7","Inline","GUI direct runner","system_tools","","","","start """" taskmgr & goto system_tools"
"system_tools","8","Inline","GUI direct runner","system_tools","","","","start """" compmgmt.msc & goto system_tools"
"system_tools","9","Inline","GUI direct runner","system_tools","","","","start """" sysdm.cpl & goto system_tools"
"system_tools","10","Inline","GUI direct runner","system_tools","","","","start """" dxdiag & pause & goto system_tools"
"system_tools","11","Inline","GUI direct runner","system_tools","","","","start """" control & pause & goto system_tools"
"system_tools","12","Inline","GUI direct runner","system_tools","","","","start """" appwiz.cpl & pause & goto system_tools"
"system_tools","13","Inline","GUI direct runner","system_tools","","","","start """" resmon & pause & goto system_tools"
"system_tools","14","Inline","GUI direct runner","system_tools","","","","start """" perfmon & pause & goto system_tools"
"system_tools","15","Inline","GUI direct runner","system_tools","","","","start """" perfmon /rel & pause & goto system_tools"
"system_tools","16","Inline","GUI direct runner","system_tools","","","","start """" regedit & pause & goto system_tools"
"system_tools","17","Inline","GUI direct runner","system_tools","","","","start """" gpedit.msc & pause & goto system_tools"
"system_tools","18","Inline","GUI direct runner","system_tools","","","","start """" secpol.msc & pause & goto system_tools"
"system_tools","19","Inline","GUI direct runner","system_tools","","","","start """" UserAccountControlSettings & pause & goto system_tools"
"system_tools","20","Inline","GUI direct runner","system_tools","","","","start """" lusrmgr.msc & pause & goto system_tools"
"system_tools","21","Inline","GUI direct runner","system_tools","","","","start """" sysdm.cpl & pause & goto system_tools"
"system_tools","22","Inline","GUI direct runner","system_tools","","","","start """" optionalfeatures & pause & goto system_tools"
"system_tools","23","Inline","GUI direct runner","system_tools","","","","start """" taskschd.msc & pause & goto system_tools"
"system_tools","24","Inline","GUI direct runner","system_tools","","","","start """" dcomcnfg & pause & goto system_tools"
"system_tools","25","Inline","GUI direct runner","system_tools","","","","start """" diskmgmt.msc & pause & goto system_tools"
"hardware_health","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"hardware_health","1","Inline","GUI direct runner","hardware_health","","","","start """" mdsched.exe & goto hardware_health"
"hardware_health","2","Inline","GUI embedded Toolkit helper runner","hardware_health","ps_disk_drives","","","call :ps_disk_drives & pause & goto hardware_health"
"hardware_health","3","Inline","GUI embedded Toolkit helper runner","hardware_health","ps_cpu_info","","","call :ps_cpu_info & pause & goto hardware_health"
"hardware_health","4","Inline","GUI embedded Toolkit helper runner","hardware_health","ps_gpu_info","","","call :ps_gpu_info & pause & goto hardware_health"
"hardware_health","5","Inline","GUI direct runner","hardware_health","","","","powercfg /batteryreport /output ""%USERPROFILE%\Desktop\BatteryReport.html"" & start """" ""%USERPROFILE%\Desktop\BatteryReport.html"" & goto hardware_health"
"hardware_health","6","Inline","GUI direct runner","hardware_health","","","","chkdsk & pause & goto hardware_health"
"hardware_health","7","Inline","GUI direct runner","hardware_health","","","","echo Will run on next reboot... & chkdsk C: /f /r & pause & goto hardware_health"
"hardware_health","8","Inline","GUI direct runner","hardware_health","","","","winsat disk & pause & goto hardware_health"
"hardware_health","9","Inline","GUI direct runner","hardware_health","","","","powershell -command ""Get-WmiObject MSAcpi_ThermalZoneTemperature -Namespace root/wmi | Select-Object -ExpandProperty CurrentTemperature | ForEach-Object {$_/10-273.15}"" & pause & goto hardware_health"
"hardware_health","10","Inline","GUI direct runner","hardware_health","","","","msinfo32 & goto hardware_health"
"hardware_health","11","Inline","GUI direct runner","hardware_health","","","","dxdiag & goto hardware_health"
"hardware_health","12","Inline","GUI direct runner","hardware_health","","","","powershell -command ""while($true){$ram=[math]::Round((Get-WmiObject Win32_OS).FreePhysicalMemory/1MB,2); Write-Host 'Free RAM:' $ram 'GB' -ForegroundColor Green; Start-Sleep 2; Clear-Host}"" & goto hardware_health"
"hardware_health","13","Inline","GUI direct runner","hardware_health","","","","echo Use HWMonitor or OCCT for stress testing. & echo Download: https://www.cpuid.com/softwares/hwmonitor.html & pause & goto hardware_health"
"hardware_health","14","Inline","GUI embedded Toolkit helper runner","hardware_health","ps_disk_drives","","","call :ps_disk_drives & pause & goto hardware_health"
"bios_boot","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"bios_boot","1","Inline","GUI direct runner","bios_boot","","","","shutdown /r /fw /t 5 & echo Restarting to BIOS in 5 seconds... & pause & goto bios_boot"
"bios_boot","2","Inline","GUI direct runner","","","","","shutdown /r /o /f /t 0"
"bios_boot","3","Inline","GUI direct runner","bios_boot","","","","bcdedit /set {current} safeboot minimal & echo Safe Mode enabled. Restart now. & pause & goto bios_boot"
"bios_boot","4","Inline","GUI direct runner","bios_boot","","","","bcdedit /deletevalue {current} safeboot & echo Safe Mode disabled. & pause & goto bios_boot"
"bios_boot","5","Inline","GUI embedded Toolkit helper runner","bios_boot","run_bootrec","","","echo WARNING: Only run from Recovery/WinPE! & pause & call :run_bootrec /fixmbr & pause & goto bios_boot"
"bios_boot","6","Inline","GUI embedded Toolkit helper runner","bios_boot","run_bootrec","","","echo WARNING: Only run from Recovery/WinPE! & pause & call :run_bootrec /fixboot & pause & goto bios_boot"
"bios_boot","7","Inline","GUI embedded Toolkit helper runner","bios_boot","run_bootrec","","","call :run_bootrec /rebuildbcd & pause & goto bios_boot"
"bios_boot","8","Inline","GUI direct runner","bios_boot","","","","bcdedit & pause & goto bios_boot"
"bios_boot","9","Inline","GUI direct runner","","","","","shutdown /r /o /t 0"
"bios_boot","10","Inline","GUI direct runner","","","","","cmd.exe"
"bios_boot","11","Inline","GUI embedded Toolkit helper runner","bios_boot","ps_bios_info","","","call :ps_bios_info & pause & goto bios_boot"
"bios_boot","12","Inline","GUI direct runner","bios_boot","","","","powershell Confirm-SecureBootUEFI & pause & goto bios_boot"
"bios_boot","13","Inline","GUI direct runner","bios_boot","","","","tpm.msc & pause & goto bios_boot"
"bios_boot","14","Inline","GUI direct runner","bios_boot","","","","reg add ""HKLM\SYSTEM\CurrentControlSet\Control\Session Manager\Power"" /v HiberbootEnabled /t REG_DWORD /d 0 /f & echo Fast Boot Disabled. & pause & goto bios_boot"
"bios_boot","15","Inline","GUI direct runner","bios_boot","","","","reg add ""HKLM\SYSTEM\CurrentControlSet\Control\Session Manager\Power"" /v HiberbootEnabled /t REG_DWORD /d 1 /f & echo Fast Boot Enabled. & pause & goto bios_boot"
"bios_boot","16","Label","GUI submenu/CMD label","bootable_usb_creator","","","",""
"storage","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"storage","1","Inline","GUI direct runner","storage","","","","start """" diskmgmt.msc & goto storage"
"storage","2","Inline","GUI direct runner","storage","","","","diskpart & goto storage"
"storage","3","Inline","GUI direct runner","storage","","","","start """" storagespacescontrol & goto storage"
"storage","4","Inline","GUI direct runner","storage","","","","start """" diskmgmt.msc & goto storage"
"storage","5","Inline","GUI direct runner","storage","","","","start """" diskmgmt.msc & goto storage"
"storage","6","Inline","GUI direct runner","storage","","","","for %%d in (C D E F G H) do (if exist %%d:\ echo Checking %%d:\ && chkdsk %%d:) & pause & goto storage"
"storage","7","Inline","GUI direct runner","storage","","","","cleanmgr & goto storage"
"storage","8","Inline","GUI direct runner","storage","","","","echo Scanning for Large Files (Top 20 over 500MB^)...
    powershell -command ""Get-ChildItem C:\ -Recurse -ErrorAction SilentlyContinue | Where-Object {$_.Length -gt 500MB} | Sort-Object Length -Descending | Select-Object -First 20 FullName, @{Name='Size(GB)';Expression={[math]::Round($_.Length/1GB,2)}} | Format-Table -AutoSize""
    pause & goto storage"
"storage","9","Inline","GUI direct runner","storage","","","","echo Use WinDirStat or TreeSize for duplicate scanning. & pause & goto storage"
"storage","10","Inline","GUI embedded Toolkit helper runner","storage","ps_logical_disks","","","call :ps_logical_disks & pause & goto storage"
"storage","11","Inline","GUI direct runner","storage","","","","manage-bde -status & pause & goto storage"
"storage","12","Inline","GUI visible interactive runner","storage","","","","set ""drv="" & set /p drv=Enter Drive Letter e.g. C: & manage-bde -on !drv!: & pause & goto storage"
"storage","13","Inline","GUI visible interactive runner","storage","","","","set ""drv="" & set /p drv=Enter Drive Letter e.g. C: & manage-bde -off !drv!: & pause & goto storage"
"storage","14","Inline","GUI visible interactive runner","storage","","","","echo WARNING! This will erase data! & set ""drv="" & set /p drv=Enter Drive Letter: & set ""fs="" & set /p fs=File System NTFS/FAT32: & format !drv!: /fs:!fs! & pause & goto storage"
"storage","15","Label","GUI submenu/CMD label","create_vhd","","","",""
"device_driver","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
